Reservations,DayRentValue,CarPhotoURL,City,Region,Doors,Model,CarNo,MemberNo,Gear,BookingDiscount,WeekRentValue,Cylinders,Seats,MobileSalesMan,MemberName,WD,Passengers,MonthRentValue,CarKey,Milage,CarName
"[{'ReservationKey': 0, 'CarKey': 68300, 'CustomerName': 'Running Contract, 12182', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '7/31/2024 4:47:56 PM', 'ToDateTime': '8/1/2024 4:47:56 PM', 'DayRentValue': 0.0, 'Documents': None}]",100.0,,DUBAI,DUBAI,4,2023,65871,2892,-1,-1.0,7000.0,4,2,971527162332,DREAMZ RENT A CAR L.L.C.,2,5,24000.0,68300,32941,BMW X6
,100.0,,DUBAI,DUBAI,4,2024,85926,2892,-1,-1.0,630.0,4,2,971527162332,DREAMZ RENT A CAR L.L.C.,2,5,2400.0,127997,11633,CADILLAC ESCALADE SPORT PLATINUM
,100.0,,DUBAI,DUBAI,4,2023,79842,2892,-1,-1.0,630.0,4,2,971527162332,DREAMZ RENT A CAR L.L.C.,2,5,2400.0,127681,29555,CAPTIVA
"[{'ReservationKey': 0, 'CarKey': 115762, 'CustomerName': 'Running Contract, 12186', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '8/2/2024 11:52:00 AM', 'ToDateTime': '8/16/2024 11:52:00 AM', 'DayRentValue': 0.0, 'Documents': None}]",250.0,,DUBAI,DUBAI,4,2024,25345,2892,-1,-1.0,630.0,4,2,971527162332,DREAMZ RENT A CAR L.L.C.,2,5,5500.0,115762,19977,CHEVROLET CAPTIVA
,100.0,,DUBAI,DUBAI,4,2024,27621,2892,-1,-1.0,630.0,4,2,971527162332,DREAMZ RENT A CAR L.L.C.,2,5,2400.0,115763,121,CHEVROLET CAPTIVA
"[{'ReservationKey': 0, 'CarKey': 115764, 'CustomerName': 'Running Contract, 12187', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '8/2/2024 2:47:00 AM', 'ToDateTime': '8/3/2024 2:47:00 AM', 'DayRentValue': 0.0, 'Documents': None}]",249.0,,DUBAI,DUBAI,4,2024,27671,2892,-1,-1.0,630.0,4,2,971527162332,DREAMZ RENT A CAR L.L.C.,2,5,0.0,115764,16479,CHEVROLET CAPTIVA
,100.0,,DUBAI,DUBAI,4,2024,82548,2892,-1,-1.0,630.0,4,2,971527162332,DREAMZ RENT A CAR L.L.C.,2,5,2400.0,128157,13015,CHEVROLET TAHOE
,450.0,,DUBAI,DUBAI,4,2024,33271,2892,-1,-1.0,630.0,4,2,971527162332,DREAMZ RENT A CAR L.L.C.,2,5,2400.0,113221,12446,CITROEN SPACETOURER
"[{'ReservationKey': 0, 'CarKey': 1572, 'CustomerName': 'Running Contract, 12172', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '7/27/2024 7:45:00 PM', 'ToDateTime': '7/29/2024 7:45:00 PM', 'DayRentValue': 0.0, 'Documents': None}]",100.0,,DUBAI,DUBAI,4,2021,43801,2892,-1,-1.0,0.0,4,2,971527162332,DREAMZ RENT A CAR L.L.C.,2,5,0.0,1572,31988,DODGE CHALLENGER
,100.0,,DUBAI,DUBAI,4,2017,94488,2892,-1,-1.0,630.0,4,2,971527162332,DREAMZ RENT A CAR L.L.C.,2,5,2400.0,134932,98659,FERRARI 488
"[{'ReservationKey': 0, 'CarKey': 1576, 'CustomerName': 'Running Contract, 12149', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '7/19/2024 12:10:00 PM', 'ToDateTime': '7/20/2024 12:10:00 PM', 'DayRentValue': 0.0, 'Documents': None}]",100.0,,DUBAI,DUBAI,4,2020,43820,2892,-1,-1.0,0.0,4,2,971527162332,DREAMZ RENT A CAR L.L.C.,2,5,0.0,1576,59079,FORD MUSTANG
,100.0,,DUBAI,DUBAI,4,2021,44973,2892,-1,-1.0,0.0,4,2,971527162332,DREAMZ RENT A CAR L.L.C.,2,5,0.0,1578,32307,FORD MUSTANG COUPE
,100.0,,DUBAI,DUBAI,4,2021,43803,2892,-1,-1.0,630.0,4,2,971527162332,DREAMZ RENT A CAR L.L.C.,2,5,2400.0,1566,72451,HYUNDA SONATA
,100.0,,DUBAI,DUBAI,4,2020,43811,2892,-1,-1.0,630.0,4,2,971527162332,DREAMZ RENT A CAR L.L.C.,2,5,2400.0,1574,43926,HYUNDAI ELENTRA
,100.0,,DUBAI,DUBAI,4,2015,24274,2892,-1,-1.0,630.0,4,2,971527162332,DREAMZ RENT A CAR L.L.C.,2,5,2400.0,1232,276516,HYUNDAI GRAND i 10
,100.0,,DUBAI,DUBAI,4,2017,26728,2892,-1,-1.0,0.0,4,2,971527162332,DREAMZ RENT A CAR L.L.C.,2,5,0.0,1260,254247,HYUNDAI H1
,100.0,,DUBAI,DUBAI,4,2018,34132,2892,-1,-1.0,0.0,4,2,971527162332,DREAMZ RENT A CAR L.L.C.,2,5,0.0,1257,165624,HYUNDAI H1
"[{'ReservationKey': 0, 'CarKey': 1262, 'CustomerName': 'Running Contract, 10312', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '12/5/2022 3:05:00 PM', 'ToDateTime': '12/5/2022 3:05:00 PM', 'DayRentValue': 0.0, 'Documents': None}]",100.0,,DUBAI,DUBAI,4,2017,40923,2892,-1,-1.0,0.0,4,2,971527162332,DREAMZ RENT A CAR L.L.C.,2,5,0.0,1262,220000,HYUNDAI H1
,100.0,,DUBAI,DUBAI,4,2018,77179,2892,-1,-1.0,0.0,4,2,971527162332,DREAMZ RENT A CAR L.L.C.,2,5,0.0,1294,163376,HYUNDAI H1
"[{'ReservationKey': 0, 'CarKey': 87481, 'CustomerName': 'Running Contract, 12184', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '8/1/2024 3:52:32 PM', 'ToDateTime': '8/15/2024 3:52:32 PM', 'DayRentValue': 0.0, 'Documents': None}]",200.0,,DUBAI,DUBAI,4,2022,64388,2892,-1,-1.0,630.0,4,2,971527162332,DREAMZ RENT A CAR L.L.C.,2,5,2400.0,87481,61905,HYUNDAI SONATA
,100.0,,DUBAI,DUBAI,4,2016,76212,2892,-1,-1.0,630.0,4,2,971527162332,DREAMZ RENT A CAR L.L.C.,2,5,2400.0,1310,215984,HYUNDAI SONATA
"[{'ReservationKey': 0, 'CarKey': 1561, 'CustomerName': 'Running Contract, 12183', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '8/1/2024 1:53:00 PM', 'ToDateTime': '8/4/2024 1:53:00 PM', 'DayRentValue': 0.0, 'Documents': None}]",100.0,,DUBAI,DUBAI,4,2022,43798,2892,-1,-1.0,0.0,4,2,971527162332,DREAMZ RENT A CAR L.L.C.,2,5,0.0,1561,69936,HYUNDAI STARIA
"[{'ReservationKey': 0, 'CarKey': 1569, 'CustomerName': 'Running Contract, 12168', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '7/25/2024 11:46:00 AM', 'ToDateTime': '8/8/2024 11:46:00 AM', 'DayRentValue': 0.0, 'Documents': None}]",100.0,,DUBAI,DUBAI,4,2022,43829,2892,-1,-1.0,0.0,4,2,971527162332,DREAMZ RENT A CAR L.L.C.,2,5,0.0,1569,71686,HYUNDAI STARIA
"[{'ReservationKey': 0, 'CarKey': 118551, 'CustomerName': 'Running Contract, 12179', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '7/30/2024 8:59:00 PM', 'ToDateTime': '8/3/2024 8:59:00 PM', 'DayRentValue': 0.0, 'Documents': None}]",100.0,,DUBAI,DUBAI,4,2024,26136,2892,-1,-1.0,630.0,4,2,971527162332,DREAMZ RENT A CAR L.L.C.,2,5,2400.0,118551,13156,KIA CARNIVAL 
"[{'ReservationKey': 0, 'CarKey': 123384, 'CustomerName': 'Running Contract, 1000047', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '7/9/2024 11:36:00 AM', 'ToDateTime': '8/8/2024 11:36:00 AM', 'DayRentValue': 0.0, 'Documents': None}]",100.0,,DUBAI,DUBAI,4,2024,70462,2892,-1,-1.0,630.0,4,2,971527162332,DREAMZ RENT A CAR L.L.C.,2,5,2400.0,123384,7450,KIA PEGAS
"[{'ReservationKey': 0, 'CarKey': 123385, 'CustomerName': 'Running Contract, 12164', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '7/23/2024 9:33:00 AM', 'ToDateTime': '7/30/2024 9:33:00 AM', 'DayRentValue': 0.0, 'Documents': None}]",100.0,,DUBAI,DUBAI,4,2024,70817,2892,-1,-1.0,630.0,4,2,971527162332,DREAMZ RENT A CAR L.L.C.,2,5,2400.0,123385,10914,KIA SONET
"[{'ReservationKey': 0, 'CarKey': 127999, 'CustomerName': 'Running Contract, 12159', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '7/22/2024 8:10:00 AM', 'ToDateTime': '8/5/2024 8:10:00 AM', 'DayRentValue': 0.0, 'Documents': None}]",100.0,,DUBAI,DUBAI,4,2024,74573,2892,-1,-1.0,630.0,4,2,971527162332,DREAMZ RENT A CAR L.L.C.,2,5,2400.0,127999,10533,MERCEDES A 200
"[{'ReservationKey': 0, 'CarKey': 1243, 'CustomerName': 'Running Contract, 12171', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '7/27/2024 1:19:00 PM', 'ToDateTime': '8/3/2024 1:19:00 PM', 'DayRentValue': 0.0, 'Documents': None}]",100.0,,DUBAI,DUBAI,4,2020,30219,2892,-1,-1.0,0.0,4,2,971527162332,DREAMZ RENT A CAR L.L.C.,2,5,0.0,1243,97447,MERCEDES C 200
,600.0,,DUBAI,DUBAI,4,2024,11832,2892,-1,-1.0,3999.0,4,2,971527162332,DREAMZ RENT A CAR L.L.C.,2,5,0.0,115761,14570,MERCEDES C200 
,100.0,,DUBAI,DUBAI,4,2024,17327,2892,-1,-1.0,630.0,4,2,971527162332,DREAMZ RENT A CAR L.L.C.,2,5,2400.0,128060,6323,MERCEDES CLA 250
"[{'ReservationKey': 0, 'CarKey': 123765, 'CustomerName': 'Running Contract, 12185', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '8/1/2024 4:50:00 PM', 'ToDateTime': '8/4/2024 4:50:00 PM', 'DayRentValue': 0.0, 'Documents': None}]",100.0,,DUBAI,DUBAI,4,2024,58553,2892,-1,-1.0,630.0,4,2,971527162332,DREAMZ RENT A CAR L.L.C.,2,5,2400.0,123765,11269,MERCEDES GLE 53
,100.0,,DUBAI,DUBAI,4,2022,62723,2892,-1,-1.0,0.0,4,2,971527162332,DREAMZ RENT A CAR L.L.C.,2,5,0.0,1580,68064,MERCEDES S500
,300.0,,DUBAI,DUBAI,4,2024,92779,2892,-1,-1.0,0.0,4,2,971527162332,DREAMZ RENT A CAR L.L.C.,2,5,0.0,121589,6841,MINI COOPER  
,100.0,,DUBAI,DUBAI,4,2015,62776,2892,-1,-1.0,630.0,4,2,971527162332,DREAMZ RENT A CAR L.L.C.,2,5,2400.0,1221,199610,NISSAN ALTIMA
,100.0,,DUBAI,DUBAI,4,2021,29471,2892,-1,-1.0,0.0,4,2,971527162332,DREAMZ RENT A CAR L.L.C.,2,5,0.0,1321,98385,NISSAN PATROL
"[{'ReservationKey': 0, 'CarKey': 114240, 'CustomerName': 'Running Contract, 12158', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '7/21/2024 1:03:00 AM', 'ToDateTime': '8/7/2024 1:03:00 AM', 'DayRentValue': 0.0, 'Documents': None}]",600.0,,DUBAI,DUBAI,4,2023,62653,2892,-1,-1.0,630.0,4,2,971527162332,DREAMZ RENT A CAR L.L.C.,2,5,2400.0,114240,27409,NISSAN PATROL 
"[{'ReservationKey': 0, 'CarKey': 1316, 'CustomerName': 'Running Contract, 12116', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '7/8/2024 4:19:00 PM', 'ToDateTime': '8/7/2024 4:19:00 PM', 'DayRentValue': 0.0, 'Documents': None}]",100.0,,DUBAI,DUBAI,4,2015,12057,2892,-1,-1.0,630.0,4,2,971527162332,DREAMZ RENT A CAR L.L.C.,2,5,2400.0,1316,284595,NISSAN SENTRA
,100.0,,DUBAI,DUBAI,4,2015,12082,2892,-1,-1.0,630.0,4,2,971527162332,DREAMZ RENT A CAR L.L.C.,2,5,2400.0,1319,274194,NISSAN SENTRA
,100.0,,DUBAI,DUBAI,4,2016,89848,2892,-1,-1.0,630.0,4,2,971527162332,DREAMZ RENT A CAR L.L.C.,2,5,2400.0,1300,218272,NISSAN SENTRA
,100.0,,DUBAI,DUBAI,4,2016,89850,2892,-1,-1.0,630.0,4,2,971527162332,DREAMZ RENT A CAR L.L.C.,2,5,2400.0,1297,232848,NISSAN SENTRA
,100.0,,DUBAI,DUBAI,4,2016,89851,2892,-1,-1.0,630.0,4,2,971527162332,DREAMZ RENT A CAR L.L.C.,2,5,2400.0,1304,258481,NISSAN SENTRA
,100.0,,DUBAI,DUBAI,4,2019,61504,2892,-1,-1.0,0.0,4,2,971527162332,DREAMZ RENT A CAR L.L.C.,2,5,18000.0,1211,80203,RANGE ROVER SPORTS 2019
,1500.0,,DUBAI,DUBAI,4,2022,51301,2892,-1,-1.0,9000.0,4,2,971527162332,DREAMZ RENT A CAR L.L.C.,2,5,0.0,85223,36998,RANGE ROVER VOUGE
,100.0,,DUBAI,DUBAI,4,2021,79835,2892,-1,-1.0,0.0,4,2,971527162332,DREAMZ RENT A CAR L.L.C.,2,5,0.0,1258,86747,RANGE ROVER VOUGE
"[{'ReservationKey': 0, 'CarKey': 100260, 'CustomerName': 'Running Contract, 11089', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '8/30/2023 10:10:00 AM', 'ToDateTime': '8/30/2023 10:10:00 AM', 'DayRentValue': 0.0, 'Documents': None}]",100.0,,DUBAI,DUBAI,4,2022,15331,2892,-1,-1.0,630.0,4,2,971527162332,DREAMZ RENT A CAR L.L.C.,2,5,2400.0,100260,25460,S500
"[{'ReservationKey': 0, 'CarKey': 1552, 'CustomerName': 'Running Contract, 12178', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '7/30/2024 10:20:00 AM', 'ToDateTime': '8/2/2024 10:20:00 AM', 'DayRentValue': 0.0, 'Documents': None}]",100.0,,DUBAI,DUBAI,4,2020,45563,2892,-1,-1.0,0.0,4,2,971527162332,DREAMZ RENT A CAR L.L.C.,2,5,2400.0,1552,94697,TOYOTA COROLLA
,100.0,,DUBAI,DUBAI,4,2015,89093,2892,-1,-1.0,630.0,4,2,971527162332,DREAMZ RENT A CAR L.L.C.,2,5,2400.0,1240,242151,TOYOTA COROLLA
,100.0,,DUBAI,DUBAI,4,2020,59528,2892,-1,-1.0,630.0,4,2,971527162332,DREAMZ RENT A CAR L.L.C.,2,5,2400.0,1212,79277,TOYOTA PRADO
"[{'ReservationKey': 0, 'CarKey': 1214, 'CustomerName': 'Running Contract, 1000046', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '7/8/2024 1:02:00 PM', 'ToDateTime': '8/7/2024 1:02:00 PM', 'DayRentValue': 0.0, 'Documents': None}]",100.0,,DUBAI,DUBAI,4,2020,59517,2892,-1,-1.0,0.0,4,2,971527162332,DREAMZ RENT A CAR L.L.C.,2,5,0.0,1214,101367,TOYOTA RUSH
"[{'ReservationKey': 0, 'CarKey': 1226, 'CustomerName': 'Running Contract, 11070', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '8/21/2023 12:00:00 PM', 'ToDateTime': '8/21/2023 12:00:00 PM', 'DayRentValue': 0.0, 'Documents': None}]",100.0,,DUBAI,DUBAI,4,2016,90575,2892,-1,-1.0,630.0,4,2,971527162332,DREAMZ RENT A CAR L.L.C.,2,5,2400.0,1226,274245,TOYOTA YARIS
