WD,Model,CarName,Reservations,Doors,MemberName,CarPhotoURL,CarKey,Passengers,WeekRentValue,BookingDiscount,MemberNo,Milage,Gear,Seats,MobileSalesMan,CarNo,Region,MonthRentValue,Cylinders,DayRentValue,City
2,2021,MERCEDES G63,,4,ROTANA STAR RENT A CAR,,83449,5,630.0,0.0,2114,78585,-1,2,00971504947393,50503,ALBARSHA 1,2400.0,4,100.0,Dubai
2,2023,LAND ROVER DEFENDER,,4,ROTANA STAR RENT A CAR,,92999,5,630.0,0.0,2114,35592,-1,2,00971504947393,20413,ALBARSHA 1,2400.0,4,100.0,Dubai
2,2023,LAND ROVER DEFENDER,"[{'ReservationKey': 0, 'CarKey': 93000, 'CustomerName': 'Running Contract, 72636', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '7/31/2024 12:40:00 PM', 'ToDateTime': '8/2/2024 12:40:00 PM', 'DayRentValue': 0.0, 'Documents': None}]",4,ROTANA STAR RENT A CAR,,93000,5,630.0,0.0,2114,35824,-1,2,00971504947393,22756,ALBARSHA 1,2400.0,4,100.0,Dubai
2,2020,MERCEDES GLE 53,,4,ROTANA STAR RENT A CAR,,87509,5,630.0,0.0,2114,74825,-1,2,00971504947393,50503,ALBARSHA 1,2400.0,4,100.0,Dubai
2,2022,CHEVROLET CORVETTE,"[{'ReservationKey': 0, 'CarKey': 69215, 'CustomerName': 'Running Contract, 71537', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '7/13/2024 4:25:00 PM', 'ToDateTime': '7/14/2024 4:25:00 PM', 'DayRentValue': 0.0, 'Documents': None}]",4,ROTANA STAR RENT A CAR,,69215,5,630.0,0.0,2114,40008,-1,2,00971504947393,66448,ALBARSHA 1,2400.0,4,100.0,Dubai
2,2021,FERRARI ROMA,,4,ROTANA STAR RENT A CAR,,126519,5,630.0,0.0,2114,18978,-1,2,00971504947393,8425,ALBARSHA 1,2400.0,4,100.0,Dubai
2,2024,ROLLS ROYCE CULLINAN,,4,ROTANA STAR RENT A CAR,,126539,5,630.0,0.0,2114,77469,-1,2,00971504947393,12000,ALBARSHA 1,2400.0,4,100.0,Dubai
2,2022,PORSCHE CAYENNE,"[{'ReservationKey': 0, 'CarKey': 90918, 'CustomerName': 'Running Contract, 72117', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '7/18/2024 1:30:00 PM', 'ToDateTime': '8/17/2024 1:30:00 PM', 'DayRentValue': 0.0, 'Documents': None}]",4,ROTANA STAR RENT A CAR,,90918,5,630.0,0.0,2114,39503,-1,2,00971504947393,50503,ALBARSHA 1,2400.0,4,100.0,Dubai
2,2024,PORSCHE CAYEAN,"[{'ReservationKey': 0, 'CarKey': 116800, 'CustomerName': 'Running Contract, 72179', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '7/26/2024 7:15:00 PM', 'ToDateTime': '7/31/2024 7:15:00 PM', 'DayRentValue': 0.0, 'Documents': None}]",4,ROTANA STAR RENT A CAR,,116800,5,630.0,0.0,2114,18208,-1,2,00971504947393,73030,ALBARSHA 1,2400.0,4,100.0,Dubai
2,2022,ROLLS ROYCE GHOST,,4,ROTANA STAR RENT A CAR,,116799,5,630.0,0.0,2114,34388,-1,2,00971504947393,4865,ALBARSHA 1,2400.0,4,100.0,Dubai
2,2024,MAZDA  CX5,,4,ROTANA STAR RENT A CAR,,116831,5,630.0,0.0,2114,18922,-1,2,00971504947393,62113,ALBARSHA 1,2400.0,4,100.0,Dubai
2,2024,MAZDA 6,"[{'ReservationKey': 0, 'CarKey': 116832, 'CustomerName': 'Running Contract, 72631', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '8/1/2024 3:00:00 PM', 'ToDateTime': '8/3/2024 3:00:00 PM', 'DayRentValue': 0.0, 'Documents': None}]",4,ROTANA STAR RENT A CAR,,116832,5,630.0,0.0,2114,28072,-1,2,00971504947393,91508,ALBARSHA 1,2400.0,4,100.0,Dubai
2,2024,MAZDA 6,"[{'ReservationKey': 0, 'CarKey': 116834, 'CustomerName': 'Running Contract, 66630', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '4/5/2024 5:35:00 PM', 'ToDateTime': '4/6/2024 5:35:00 PM', 'DayRentValue': 0.0, 'Documents': None}]",4,ROTANA STAR RENT A CAR,,116834,5,630.0,0.0,2114,12847,-1,2,00971504947393,48137,ALBARSHA 1,2400.0,4,100.0,Dubai
2,2024,MAZDA 6,"[{'ReservationKey': 0, 'CarKey': 116835, 'CustomerName': 'Running Contract, 65889', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '3/18/2024 3:05:00 PM', 'ToDateTime': '3/19/2024 3:05:00 PM', 'DayRentValue': 0.0, 'Documents': None}]",4,ROTANA STAR RENT A CAR,,116835,5,630.0,0.0,2114,13042,-1,2,00971504947393,91610,ALBARSHA 1,2400.0,4,100.0,Dubai
2,2024,MAZDA 6,"[{'ReservationKey': 0, 'CarKey': 116838, 'CustomerName': 'Running Contract, 72502', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '7/31/2024 12:15:00 PM', 'ToDateTime': '8/1/2024 12:15:00 PM', 'DayRentValue': 0.0, 'Documents': None}]",4,ROTANA STAR RENT A CAR,,116838,5,630.0,0.0,2114,27001,-1,2,00971504947393,91855,ALBARSHA 1,2400.0,4,100.0,Dubai
2,2024,MAZDA 6,"[{'ReservationKey': 0, 'CarKey': 116839, 'CustomerName': 'Running Contract, 72713', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '7/30/2024 9:01:00 PM', 'ToDateTime': '8/5/2024 9:01:00 PM', 'DayRentValue': 0.0, 'Documents': None}]",4,ROTANA STAR RENT A CAR,,116839,5,630.0,0.0,2114,36298,-1,2,00971504947393,91810,ALBARSHA 1,2400.0,4,100.0,Dubai
2,2024,MAZDA cx5,"[{'ReservationKey': 0, 'CarKey': 116846, 'CustomerName': 'Running Contract, 72616', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '7/29/2024 12:10:00 AM', 'ToDateTime': '7/30/2024 12:10:00 AM', 'DayRentValue': 0.0, 'Documents': None}]",4,ROTANA STAR RENT A CAR,,116846,5,630.0,0.0,2114,22942,-1,2,00971504947393,92037,ALBARSHA 1,2400.0,4,100.0,Dubai
2,2024,MAZDA CX5,"[{'ReservationKey': 0, 'CarKey': 116847, 'CustomerName': 'Running Contract, 380840', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '7/31/2024 11:10:00 PM', 'ToDateTime': '8/1/2024 11:10:00 PM', 'DayRentValue': 0.0, 'Documents': None}]",4,ROTANA STAR RENT A CAR,,116847,5,630.0,0.0,2114,20401,-1,2,00971504947393,91982,ALBARSHA 1,2400.0,4,100.0,Dubai
2,2024,MAZDA cx5,"[{'ReservationKey': 0, 'CarKey': 116848, 'CustomerName': 'Running Contract, 61426', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '12/20/2023 8:04:00 PM', 'ToDateTime': '12/21/2023 8:04:00 PM', 'DayRentValue': 0.0, 'Documents': None}]",4,ROTANA STAR RENT A CAR,,116848,5,630.0,0.0,2114,7622,-1,2,00971504947393,32611,ALBARSHA 1,2400.0,4,100.0,Dubai
2,2024,MAZDA cx5,"[{'ReservationKey': 0, 'CarKey': 116849, 'CustomerName': 'Running Contract, 71938', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '7/16/2024 8:05:00 PM', 'ToDateTime': '7/17/2024 8:05:00 PM', 'DayRentValue': 0.0, 'Documents': None}]",4,ROTANA STAR RENT A CAR,,116849,5,630.0,0.0,2114,10918,-1,2,00971504947393,37212,ALBARSHA 1,2400.0,4,100.0,Dubai
2,2024,MAZDA cx5,"[{'ReservationKey': 0, 'CarKey': 116850, 'CustomerName': 'Running Contract, 72033', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '7/15/2024 3:40:00 PM', 'ToDateTime': '7/22/2024 3:40:00 PM', 'DayRentValue': 0.0, 'Documents': None}]",4,ROTANA STAR RENT A CAR,,116850,5,630.0,0.0,2114,17029,-1,2,00971504947393,92407,ALBARSHA 1,2400.0,4,100.0,Dubai
2,2023,MAZDA CX5,"[{'ReservationKey': 0, 'CarKey': 116836, 'CustomerName': 'Running Contract, 72322', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '7/20/2024 8:38:00 PM', 'ToDateTime': '8/19/2024 8:38:00 PM', 'DayRentValue': 0.0, 'Documents': None}]",4,ROTANA STAR RENT A CAR,,116836,5,630.0,0.0,2114,18947,-1,2,00971504947393,54852,ALBARSHA 1,2400.0,4,100.0,Dubai
2,2024,MAZDA 6,"[{'ReservationKey': 0, 'CarKey': 116837, 'CustomerName': 'Running Contract, 72049', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '7/18/2024 4:42:00 AM', 'ToDateTime': '8/17/2024 4:42:00 AM', 'DayRentValue': 0.0, 'Documents': None}]",4,ROTANA STAR RENT A CAR,,116837,5,630.0,0.0,2114,23930,-1,2,00971504947393,91614,ALBARSHA 1,2400.0,4,100.0,Dubai
2,2024,MAZDA 6,"[{'ReservationKey': 0, 'CarKey': 116840, 'CustomerName': 'Running Contract, 69253', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '5/30/2024 11:55:00 PM', 'ToDateTime': '5/31/2024 11:55:00 PM', 'DayRentValue': 0.0, 'Documents': None}]",4,ROTANA STAR RENT A CAR,,116840,5,630.0,0.0,2114,21713,-1,2,00971504947393,91596,ALBARSHA 1,2400.0,4,100.0,Dubai
2,2024,MAZDA CX5,"[{'ReservationKey': 0, 'CarKey': 116833, 'CustomerName': 'Running Contract, 71223', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '7/2/2024 12:40:00 PM', 'ToDateTime': '8/1/2024 12:40:00 PM', 'DayRentValue': 0.0, 'Documents': None}]",4,ROTANA STAR RENT A CAR,,116833,5,630.0,0.0,2114,18730,-1,2,00971504947393,92489,ALBARSHA 1,2400.0,4,100.0,Dubai
2,2024,MAZDA cx5,,4,ROTANA STAR RENT A CAR,,116841,5,630.0,0.0,2114,15989,-1,2,00971504947393,92032,ALBARSHA 1,2400.0,4,100.0,Dubai
2,2023,MAZDA 6,"[{'ReservationKey': 0, 'CarKey': 116842, 'CustomerName': 'Running Contract, 72542', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '7/27/2024 4:18:00 AM', 'ToDateTime': '8/11/2024 4:18:00 AM', 'DayRentValue': 0.0, 'Documents': None}]",4,ROTANA STAR RENT A CAR,,116842,5,630.0,0.0,2114,11610,-1,2,00971504947393,60784,ALBARSHA 1,2400.0,4,100.0,Dubai
2,2024,MAZDA 6,"[{'ReservationKey': 0, 'CarKey': 116843, 'CustomerName': 'Running Contract, 71950', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '7/15/2024 12:00:00 PM', 'ToDateTime': '8/14/2024 12:00:00 PM', 'DayRentValue': 0.0, 'Documents': None}]",4,ROTANA STAR RENT A CAR,,116843,5,630.0,0.0,2114,19752,-1,2,00971504947393,57260,ALBARSHA 1,2400.0,4,100.0,Dubai
2,2024,MAZDA cx5,"[{'ReservationKey': 0, 'CarKey': 116844, 'CustomerName': 'Running Contract, 72394', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '7/23/2024 5:30:00 PM', 'ToDateTime': '7/24/2024 5:30:00 PM', 'DayRentValue': 0.0, 'Documents': None}]",4,ROTANA STAR RENT A CAR,,116844,5,630.0,0.0,2114,11271,-1,2,00971504947393,35692,ALBARSHA 1,2400.0,4,100.0,Dubai
2,2024,MAZDA 6,"[{'ReservationKey': 0, 'CarKey': 116845, 'CustomerName': 'Running Contract, 72613', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '7/28/2024 7:05:00 PM', 'ToDateTime': '7/29/2024 7:05:00 PM', 'DayRentValue': 0.0, 'Documents': None}]",4,ROTANA STAR RENT A CAR,,116845,5,630.0,0.0,2114,28974,-1,2,00971504947393,53903,ALBARSHA 1,2400.0,4,100.0,Dubai
2,2021,MASERATI GHIBLI,,4,ROTANA STAR RENT A CAR,,128548,5,630.0,0.0,2114,46174,-1,2,00971504947393,9879,ALBARSHA 1,2400.0,4,100.0,Dubai
2,2022,MASERATI LEVANTE,"[{'ReservationKey': 0, 'CarKey': 128549, 'CustomerName': 'Running Contract, 70814', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '7/6/2024 9:51:00 PM', 'ToDateTime': '7/7/2024 9:51:00 PM', 'DayRentValue': 0.0, 'Documents': None}]",4,ROTANA STAR RENT A CAR,,128549,5,630.0,0.0,2114,24192,-1,2,00971504947393,9879,ALBARSHA 1,2400.0,4,100.0,Dubai
2,2020,RANGE ROVER SPORT ,"[{'ReservationKey': 0, 'CarKey': 128547, 'CustomerName': 'Running Contract, 72566', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '7/29/2024 5:35:00 PM', 'ToDateTime': '7/31/2024 5:35:00 PM', 'DayRentValue': 0.0, 'Documents': None}]",4,ROTANA STAR RENT A CAR,,128547,5,630.0,0.0,2114,115625,-1,2,00971504947393,9879,ALBARSHA 1,2400.0,4,100.0,Dubai
2,2022,BENTLEY CONTINENTAL,,4,ROTANA STAR RENT A CAR,,68754,5,630.0,0.0,2114,61950,-1,2,00971504947393,24958,ALBARSHA 1,2400.0,4,100.0,Dubai
2,2021,FERRARI SF90 STRADALE,"[{'ReservationKey': 0, 'CarKey': 99680, 'CustomerName': 'Running Contract, 380834', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '7/30/2024 8:28:00 PM', 'ToDateTime': '7/31/2024 8:28:00 PM', 'DayRentValue': 0.0, 'Documents': None}]",4,ROTANA STAR RENT A CAR,,99680,5,630.0,0.0,2114,26583,-1,2,00971504947393,4812,ALBARSHA 1,2400.0,4,100.0,Dubai
2,2022,RANGE ROVER SPORT SVR,,4,ROTANA STAR RENT A CAR,,99050,5,630.0,0.0,2114,45296,-1,2,00971504947393,37766,ALBARSHA 1,2400.0,4,100.0,Dubai
2,2023,LAND ROVER DEFENDER,"[{'ReservationKey': 0, 'CarKey': 135954, 'CustomerName': 'Running Contract, 72744', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '8/1/2024 4:10:00 PM', 'ToDateTime': '8/3/2024 4:10:00 PM', 'DayRentValue': 0.0, 'Documents': None}]",4,ROTANA STAR RENT A CAR,,135954,5,630.0,0.0,2114,21022,-1,2,00971504947393,68808,ALBARSHA 1,2400.0,4,100.0,Dubai
2,2024,LAMBORGHINI URUS MY20,,4,ROTANA STAR RENT A CAR,,135956,5,630.0,0.0,2114,13924,-1,2,00971504947393,9879,ALBARSHA 1,2400.0,4,100.0,Dubai
2,2021,FERRARI SF90 STRADALE,,4,ROTANA STAR RENT A CAR,,135959,5,630.0,0.0,2114,15446,-1,2,00971504947393,9879,ALBARSHA 1,2400.0,4,100.0,Dubai
2,2023,LAND ROVER DEFENDER,"[{'ReservationKey': 0, 'CarKey': 92996, 'CustomerName': 'Running Contract, 71987', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '7/31/2024 10:43:00 AM', 'ToDateTime': '8/1/2024 10:43:00 AM', 'DayRentValue': 0.0, 'Documents': None}]",4,ROTANA STAR RENT A CAR,,92996,5,630.0,0.0,2114,42395,-1,2,00971504947393,99442,ALBARSHA 1,2400.0,4,100.0,Dubai
2,2023,LAND ROVER DEFENDER,"[{'ReservationKey': 0, 'CarKey': 92997, 'CustomerName': 'Running Contract, 72385', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '7/27/2024 2:30:00 AM', 'ToDateTime': '7/28/2024 2:30:00 AM', 'DayRentValue': 0.0, 'Documents': None}]",4,ROTANA STAR RENT A CAR,,92997,5,630.0,0.0,2114,38805,-1,2,00971504947393,20651,ALBARSHA 1,2400.0,4,100.0,Dubai
2,2021,MERCEDES GLE,,4,ROTANA STAR RENT A CAR,,8798,5,630.0,0.0,2114,87540,-1,2,00971504947393,99882,ALBARSHA 1,2400.0,4,100.0,Dubai
2,2024,FERRARI PUROSANGU,,4,ROTANA STAR RENT A CAR,,135955,5,630.0,0.0,2114,4848,-1,2,00971504947393,77776,ALBARSHA 1,2400.0,4,100.0,Dubai
2,2024,ROLLS ROYCE SPECTRE,"[{'ReservationKey': 0, 'CarKey': 135957, 'CustomerName': 'Running Contract, 69687', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '6/4/2024 9:15:00 PM', 'ToDateTime': '6/4/2024 9:15:00 PM', 'DayRentValue': 0.0, 'Documents': None}]",4,ROTANA STAR RENT A CAR,,135957,5,630.0,0.0,2114,560,-1,2,00971504947393,7507,ALBARSHA 1,2400.0,4,100.0,Dubai
2,2023,LAMBORGHINI HURACAN,,4,ROTANA STAR RENT A CAR,,135958,5,630.0,0.0,2114,13537,-1,2,00971504947393,4816,ALBARSHA 1,2400.0,4,100.0,Dubai
2,2024,LAMBORGHINI HURACAN,"[{'ReservationKey': 0, 'CarKey': 128286, 'CustomerName': 'Running Contract, 72114', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '7/17/2024 4:20:00 PM', 'ToDateTime': '7/18/2024 4:20:00 PM', 'DayRentValue': 0.0, 'Documents': None}]",4,ROTANA STAR RENT A CAR,,128286,5,630.0,0.0,2114,19580,-1,2,00971504947393,4830,ALBARSHA 1,2400.0,4,100.0,Dubai
2,2022,MAZDA CX5,,4,ROTANA STAR RENT A CAR,,128288,5,630.0,0.0,2114,77047,-1,2,00971504947393,32719,ALBARSHA 1,2400.0,4,100.0,Dubai
2,2021,AUDI A6,,4,ROTANA STAR RENT A CAR,,8838,5,630.0,0.0,2114,84919,-1,2,00971504947393,99869,ALBARSHA 1,2400.0,4,100.0,Dubai
2,2021,AUDI A6,,4,ROTANA STAR RENT A CAR,,8843,5,630.0,0.0,2114,100115,-1,2,00971504947393,99012,ALBARSHA 1,2400.0,4,100.0,Dubai
2,2021,AUDI A6,"[{'ReservationKey': 0, 'CarKey': 8847, 'CustomerName': 'Running Contract, 72592', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '7/31/2024 3:08:00 AM', 'ToDateTime': '8/4/2024 3:08:00 AM', 'DayRentValue': 0.0, 'Documents': None}]",4,ROTANA STAR RENT A CAR,,8847,5,630.0,0.0,2114,100519,-1,2,00971504947393,98937,ALBARSHA 1,2400.0,4,100.0,Dubai
2,2021,ROLLS ROYCE CULLINAN,"[{'ReservationKey': 0, 'CarKey': 137121, 'CustomerName': 'Running Contract, 72663', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '7/30/2024 7:39:00 PM', 'ToDateTime': '8/2/2024 7:39:00 PM', 'DayRentValue': 0.0, 'Documents': None}]",4,ROTANA STAR RENT A CAR,,137121,5,630.0,0.0,2114,17935,-1,2,00971504947393,69090,ALBARSHA 1,2400.0,4,100.0,Dubai
2,2021,MERCEDES S500,"[{'ReservationKey': 0, 'CarKey': 8874, 'CustomerName': 'Running Contract, 71876', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '7/13/2024 10:00:00 PM', 'ToDateTime': '7/13/2025 10:00:00 PM', 'DayRentValue': 0.0, 'Documents': None}]",4,ROTANA STAR RENT A CAR,,8874,5,630.0,0.0,2114,75052,-1,2,00971504947393,5036,ALBARSHA 1,2400.0,4,100.0,Dubai
